,Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
60,60,CA,38.1362767308981,-62.86893271533248,sdv-pii-fjgln,sdv-pii-vnz6q,sdv-pii-ejjh2,sdv-pii-i5d1b,sdv-pii-nlez4,1,05/25/2013,,11/02/2005,10/07/2011,1.7213649050354034,11.541763926017634,2.3777061746224706,2.1508396862325228,17,5,450966,1,CA,0,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,sdv-pii-pfqnu,0,0,1,1,0,0,5.267785483331274,1,closed
61,61,TX,36.94921734215949,-61.06788849160101,sdv-pii-pq347,sdv-pii-1h8y3,sdv-pii-cbmh2,sdv-pii-7ts3a,sdv-pii-oq761,1,06/15/2013,11/07/2011,12/14/2010,06/18/2011,0.06407889032181263,6.381196203809283,,10.261920419848224,1,1,11000,2,TX,1,0,0,0,0,messaging,0,0,0,1,0,0,0,0,0,1,sdv-pii-56tsz,0,0,0,0,0,0,1.16843745376964,1,closed
62,62,MI,37.98016546512058,-117.53776815358015,sdv-pii-7zz10,sdv-pii-7p2o4,sdv-pii-enm7i,sdv-pii-8zngw,sdv-pii-nr6lv,0,07/31/2004,,03/30/2005,08/01/2011,2.2769693172930645,4.589319893187872,9.684477987359847,3.0001008836049694,0,1,11000,0,MA,0,0,0,0,0,finance,0,0,1,0,0,0,0,0,0,1,sdv-pii-rweph,1,1,1,0,1,0,4.392990574287524,1,acquired
63,63,CO,40.20961015093293,-69.57508590459022,sdv-pii-fnweq,sdv-pii-mktz3,sdv-pii-wfw73,,sdv-pii-6q4p1,1,11/02/2010,,05/10/1999,11/29/2007,1.5131060419587579,5.212966412346411,0.4145096180809662,7.636917134861075,0,6,11000,4,NY,0,0,0,0,0,enterprise,1,0,0,0,0,0,0,0,0,1,sdv-pii-5nlzo,0,0,0,1,0,1,6.924818088505073,1,acquired
64,64,TX,37.20686038199429,-72.37063980291714,sdv-pii-9kue4,sdv-pii-r5yt8,sdv-pii-no6es,,sdv-pii-e5hig,1,02/02/2012,11/09/2011,02/23/2006,06/10/2013,2.2170922726060187,9.538896592139512,0.38120587955705654,5.244577443438963,18,4,11000,4,CA,1,0,0,0,0,ecommerce,0,0,0,1,0,0,0,0,0,1,sdv-pii-sv157,0,1,1,0,0,0,3.8570737351760345,0,acquired
65,65,NY,43.237940354635555,-73.62697101370502,sdv-pii-h3wrt,sdv-pii-lhfqq,sdv-pii-8j271,sdv-pii-o3en7,sdv-pii-o6apo,0,02/04/2011,,06/12/2011,01/29/2015,2.5611900673689667,5.794883922147343,3.395431859672729,15.242659002936062,10,1,11000,1,NY,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-y5ntb,1,0,1,0,0,0,7.3475258181142244,1,closed
66,66,NJ,38.31469752940151,-60.944651570222845,sdv-pii-o4mkh,sdv-pii-a9c63,sdv-pii-2zyn1,,sdv-pii-814ri,1,09/22/2005,,04/12/2008,02/25/2013,4.86302752226006,10.468300004462897,3.2983354931730764,3.6665564069140713,5,2,12520408,2,CA,0,0,0,0,0,ecommerce,1,0,0,1,0,0,0,0,0,0,sdv-pii-rmcxf,0,0,0,1,0,0,4.109108353840005,1,closed
67,67,CA,38.322757443415945,-81.9995536871187,sdv-pii-l6brh,sdv-pii-guk8c,sdv-pii-x55kn,sdv-pii-zxoqr,sdv-pii-x7omy,1,05/01/2012,,05/17/2010,12/28/2010,8.531379419523699,4.356769326154729,,3.1004308467500854,0,2,3012157,2,CA,1,0,0,0,0,software,0,0,1,0,0,0,0,0,0,0,sdv-pii-di6q8,0,1,0,1,1,1,3.148294387395233,1,acquired
68,68,CO,37.89711700570248,-66.34618954508043,sdv-pii-8q1mn,sdv-pii-e7s29,sdv-pii-t3um9,,sdv-pii-36zpe,0,02/17/2008,,06/29/2010,10/18/2011,1.4943292041168503,12.545085584812433,-1.9279732601818211,,0,4,11000,1,WA,1,1,0,0,0,software,0,0,0,1,0,0,0,0,0,1,sdv-pii-tdl9u,0,0,1,0,0,0,6.327292091293759,1,closed
69,69,NY,40.762702228917654,-67.55052496933672,sdv-pii-ki6ba,sdv-pii-xzogo,sdv-pii-a3jxx,,sdv-pii-cfwwu,0,12/23/2011,11/16/2011,11/18/2003,03/03/2008,-0.42635056803738025,5.532664158387442,0.62638101864529,8.871832205447106,11,4,11000,0,CA,0,0,0,0,0,software,0,1,1,0,0,0,0,0,0,0,sdv-pii-4yr4g,1,0,1,1,1,0,7.001911051982782,1,acquired
70,70,MA,37.866980305568504,-62.1941196465731,sdv-pii-ogj96,sdv-pii-5w4nd,sdv-pii-7gn0h,,sdv-pii-sran0,1,12/27/2011,,09/04/2011,04/03/2014,4.572791993146409,6.552792525942358,7.234245231221413,12.36140784478663,1,3,20934825,3,OH,0,0,0,0,0,web,1,0,0,0,0,0,0,0,0,1,sdv-pii-6l4cw,1,0,0,1,0,0,12.83796160412819,1,closed
71,71,MA,35.76045352127862,-90.16598395419388,sdv-pii-0drwg,sdv-pii-fyzjq,sdv-pii-aulgd,sdv-pii-hyj1p,sdv-pii-hdx7l,0,09/18/2002,11/19/2011,08/10/2005,08/01/2011,2.1713356558266645,11.011779532633286,-0.45973109342256,7.537813458534204,0,4,11000,0,CA,0,0,0,0,0,enterprise,1,0,0,0,0,0,0,0,0,0,sdv-pii-v13rw,1,1,0,1,0,0,3.0513669971513955,1,closed
72,72,NY,32.64520086432636,-115.24672784293827,sdv-pii-59l0k,sdv-pii-4v2jh,sdv-pii-g4avs,,sdv-pii-6x8rd,0,07/12/2006,11/13/2011,05/14/2006,04/21/2011,0.7168086048268991,4.292745408770387,1.878461542875738,5.415894315212534,0,1,11000,0,CA,0,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,0,sdv-pii-uy6fr,0,0,1,0,0,0,1.397354469720995,1,acquired
73,73,CA,42.88030634966466,-64.55902330362558,sdv-pii-4u548,sdv-pii-1e51f,sdv-pii-usf9a,,sdv-pii-83fp9,1,04/11/2009,,12/30/2010,10/04/2011,-0.2497222939025805,8.36145935577959,,4.399839727078003,3,1,11000,1,MD,0,0,0,0,0,games_video,0,1,0,0,0,0,0,0,0,0,sdv-pii-j5ini,0,0,1,1,0,0,1.4024794586943408,1,closed
74,74,CA,37.10839983287227,-115.79824294348468,sdv-pii-w0y1d,sdv-pii-e0ngm,sdv-pii-dwj84,sdv-pii-npdat,sdv-pii-qhfi7,1,12/12/2009,10/07/2011,10/04/2008,02/11/2010,3.9114154559530467,6.063259496430495,0.654493134638013,2.8752582860728935,0,2,15980522,3,NC,0,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,0,sdv-pii-dumkm,1,0,1,1,0,0,3.787120393601845,1,acquired
75,75,CA,37.77662169968899,-116.60335566404157,sdv-pii-uwv6y,sdv-pii-igd43,sdv-pii-x92j0,sdv-pii-v3wx9,sdv-pii-qm7nl,0,10/06/2011,,11/02/2005,02/28/2012,2.2807629282845827,4.784354539250598,8.932294037435096,,6,1,11000,5,MD,1,0,0,0,1,software,1,0,0,0,0,1,0,0,0,1,sdv-pii-jdc5b,0,0,0,0,1,0,4.993425219508058,1,closed
76,76,NC,38.60295127873683,-66.1463761654773,sdv-pii-6o2tg,sdv-pii-qqtst,sdv-pii-u85s4,,sdv-pii-m08wy,1,09/10/2013,,08/26/2010,05/31/2007,4.766657068681198,7.601177122185323,2.996601622502717,9.563550329165498,3,1,11000,1,CA,0,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,0,sdv-pii-bzy5p,0,0,1,0,0,0,1.3899259424159416,1,closed
77,77,CA,37.566718956470666,-70.9819511476432,sdv-pii-pr0nf,sdv-pii-qezrx,sdv-pii-egnkn,,sdv-pii-drvcf,0,02/24/2012,11/22/2011,10/28/2004,07/29/2011,1.8342293051477432,11.152504757965893,3.240291976268084,5.905785651000957,7,2,11000,2,NJ,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-j9bld,0,0,1,1,0,0,3.306335127449547,1,closed
78,78,MA,33.98606108402073,-66.00872778986088,sdv-pii-qj3dt,sdv-pii-icq06,sdv-pii-adyxv,,sdv-pii-rf3l8,1,07/12/2010,,05/05/2003,10/14/2010,4.351228068689908,5.451902984918194,2.963502610306467,12.70517331910997,0,2,40135055,1,CA,0,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,sdv-pii-7yfyh,0,0,1,0,0,0,4.047113160629268,0,acquired
79,79,WI,37.290717808569525,-91.64617792249481,sdv-pii-1as42,sdv-pii-x70np,sdv-pii-zgfmd,,sdv-pii-yf89w,0,12/28/2010,11/13/2011,03/18/2006,05/29/2009,1.6467799178527267,1.7205228526196632,4.825754733503394,14.049524121528542,10,3,11000,0,AZ,0,1,0,0,1,web,1,0,0,0,0,0,1,0,0,0,sdv-pii-rzx8u,1,0,0,1,0,0,1.498255604687576,1,closed
80,80,TX,37.70574242049572,-75.30842522453133,sdv-pii-8agh3,sdv-pii-edgqi,sdv-pii-0uu8y,sdv-pii-x8rgt,sdv-pii-01mg7,0,05/31/2010,,07/23/2005,07/03/2013,5.115428618642606,12.497559359282555,5.848798725742673,14.421133978584912,12,1,15191614,1,CA,0,0,0,0,1,network_hosting,0,1,0,0,0,1,0,0,0,0,sdv-pii-iaw2f,0,0,0,1,0,0,1.0923726182195215,1,closed
81,81,TX,38.042906152115854,-66.03761622794032,sdv-pii-065ek,sdv-pii-dkkcr,sdv-pii-bw507,,sdv-pii-pr7am,1,03/26/2010,,10/14/2007,06/21/2010,7.04666383564102,4.3390424923702176,-0.11483827607849473,0.918388471141405,14,1,11000,2,PA,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,0,sdv-pii-k5n5e,1,0,1,1,0,0,1.4390450229364573,1,acquired
82,82,CA,37.36199067794997,-71.85914872967531,sdv-pii-csji4,sdv-pii-8swiz,sdv-pii-j6ggj,,sdv-pii-hpqzg,1,07/07/2002,,03/23/2007,10/21/2013,1.7144115677908598,6.178924220243684,1.5327561176861568,17.138967523409043,0,2,11000,3,CA,0,0,0,0,0,travel,1,0,0,1,0,0,0,0,0,0,sdv-pii-nv48q,0,0,0,1,1,0,4.518533721141909,1,closed
83,83,CA,36.905321776528496,-65.53576361317994,sdv-pii-orp4b,sdv-pii-ei4fy,sdv-pii-hyn00,sdv-pii-wn75h,sdv-pii-x4aau,1,10/15/2008,10/09/2011,01/14/2004,04/10/2012,1.6809119681268556,11.305733406981776,2.841303657733327,4.931771110623957,9,2,6479712,2,GA,1,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-rnm5o,1,0,0,0,0,0,12.045354624318563,1,closed
84,84,CO,37.41143358951827,-67.56085372098423,sdv-pii-tsrqx,sdv-pii-lp5ss,sdv-pii-6duca,,sdv-pii-mto4g,0,05/31/2001,,12/11/2007,02/22/2013,1.6520817538442034,6.483567249436716,2.904524917950447,4.0924044910578985,2,2,11000,2,OH,0,0,0,0,0,games_video,0,0,0,0,1,0,0,0,0,1,sdv-pii-12xmr,0,0,1,0,0,0,1.3749448168898946,1,acquired
85,85,CA,43.123168499697734,-94.43228538777288,sdv-pii-7rl5h,sdv-pii-nm2vz,sdv-pii-m8t62,sdv-pii-mhgi7,sdv-pii-5t481,1,05/29/2014,02/11/2012,09/21/2006,08/02/2010,1.626703691417919,9.225800399902743,6.0676466422294055,4.720555726415251,0,4,11000,3,MI,1,0,0,0,1,enterprise,1,0,0,0,0,0,0,0,0,0,sdv-pii-py295,1,0,1,0,0,0,2.8201586109063723,1,closed
86,86,MA,45.33479402988244,-94.35144976801621,sdv-pii-johcq,sdv-pii-uex81,sdv-pii-0o9xi,,sdv-pii-ug8fa,0,05/09/2009,,10/13/2011,05/16/2007,3.8034234109675022,7.484125398105366,5.57002751843822,,11,2,11000,1,TX,0,0,0,0,0,fashion,0,0,0,0,0,0,0,0,0,0,sdv-pii-jy9lp,1,0,0,0,0,0,5.065603719729866,0,acquired
87,87,CA,39.737431435855804,-70.64766236633228,sdv-pii-vnjav,sdv-pii-zwqt4,sdv-pii-2ekbx,,sdv-pii-exfnh,1,09/12/2006,,10/24/2012,02/18/2009,1.8216271411385834,10.225188799216463,6.159317318969193,10.74529467930869,4,6,11000,1,MA,0,0,1,0,0,travel,1,0,0,0,0,0,0,0,0,0,sdv-pii-ha2xj,0,1,0,1,0,0,13.546552776208237,1,closed
88,88,MA,37.572752766109176,-65.20890545564559,sdv-pii-j97id,sdv-pii-i8a0v,sdv-pii-20whg,sdv-pii-8bvgn,sdv-pii-wnluf,1,06/16/2008,05/10/2011,10/24/2005,10/26/2011,5.088200947293844,7.824981162430504,6.479577982400096,5.53086507745639,0,1,5625034,3,CA,0,0,0,0,1,real_estate,0,0,0,0,0,0,0,0,0,0,sdv-pii-zuocv,1,0,0,1,0,1,6.017702935682665,1,closed
89,89,MA,41.29345251364742,-82.84669771093385,sdv-pii-w7iqj,sdv-pii-3yxyq,sdv-pii-6ig2k,sdv-pii-ao024,sdv-pii-l3ck6,0,04/02/2012,,02/03/2012,09/29/2008,0.4958676485599135,3.642950020388695,,,6,2,11000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,0,sdv-pii-7qc4j,0,0,0,1,0,0,5.368276035320539,1,acquired
90,90,NY,38.280269497290014,-115.9476500808205,sdv-pii-q2l7n,sdv-pii-yaqj0,sdv-pii-h6n5o,sdv-pii-pbkjy,sdv-pii-d1hiu,1,06/08/2010,,02/07/2008,03/12/2011,1.3288775703937856,9.950509398090428,7.123917550348601,11.006316724955111,0,2,6374299,3,VA,0,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-di5zr,0,0,1,0,0,0,1.557464786202642,1,acquired
91,91,NY,38.140661520203,-63.08453998934172,sdv-pii-cfega,sdv-pii-jsoah,sdv-pii-2zwh4,,sdv-pii-sg87k,1,02/03/2008,,07/21/2008,01/31/2010,0.17995192101987395,5.309201238851503,3.271262455602209,5.701744959694659,0,2,11000,3,CA,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-yz4xf,0,0,1,1,1,0,13.310555054906402,0,acquired
92,92,CA,37.883307207668494,-69.7980314154974,sdv-pii-ephxo,sdv-pii-xzx22,sdv-pii-ne0k2,,sdv-pii-tlvfy,1,09/22/2012,,03/25/2011,07/27/2010,1.290291800328066,21.8959,3.166653483954494,5.121435377394855,0,1,26188047,0,MD,0,1,0,0,0,other,0,0,0,0,1,0,0,0,0,0,sdv-pii-tcpun,0,0,0,1,1,0,3.8518703991966152,1,closed
93,93,NY,34.80728001839501,-95.57037295384052,sdv-pii-qul7m,sdv-pii-w47kq,sdv-pii-86y1q,sdv-pii-ogtu9,sdv-pii-plfs4,0,04/16/2011,,08/03/2005,11/20/2010,1.3470713326165105,2.968418707839702,5.32354666257058,10.19416133854754,0,4,11000,1,WA,0,0,0,0,0,network_hosting,0,0,0,0,0,0,0,1,0,1,sdv-pii-gdf2j,0,0,0,1,0,0,6.418949886300219,1,closed
94,94,MA,37.674037246361884,-76.31772914881509,sdv-pii-1quti,sdv-pii-n0si1,sdv-pii-c2zy3,,sdv-pii-joxea,1,06/14/2013,,10/11/2007,05/05/2010,4.112687316342014,5.756679544154117,12.439670710563218,7.760327325679677,13,1,15069497,3,PA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-iqqyw,1,0,0,1,0,0,2.8438404509505855,1,acquired
95,95,CA,41.46255969294168,-90.87171988128452,sdv-pii-y0ule,sdv-pii-tjwer,sdv-pii-n9my3,sdv-pii-a6tq2,sdv-pii-jmwn6,1,05/29/2003,06/21/2012,08/05/2007,10/16/2013,2.17249029920755,10.184618749912893,6.241819210069094,13.968089470829415,2,5,11000,3,CA,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-zkh14,0,0,0,1,0,1,3.755040196712536,1,acquired
96,96,CA,41.834060731060255,-66.65727877827139,sdv-pii-fymby,sdv-pii-a3c0r,sdv-pii-ckwua,,sdv-pii-5v4j0,0,03/07/2013,,05/19/2010,01/10/2012,0.9302927316839642,6.133963358215954,3.1232753566090143,7.905370109400871,4,4,15617924,1,CA,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-264yb,0,0,1,0,0,0,3.0765438386469244,1,acquired
97,97,CA,38.03340269768411,-67.44446725912701,sdv-pii-q5o0k,sdv-pii-9j8mr,sdv-pii-lnimj,sdv-pii-wyiha,sdv-pii-dr30d,0,02/04/2014,,05/24/2005,03/01/2013,1.7638077291999523,7.1728896259521715,3.263105355098558,4.1508452465690135,5,3,11000,1,NY,0,0,0,0,0,mobile,1,0,0,0,0,0,0,0,0,0,sdv-pii-kcb25,0,1,1,1,1,0,2.4901174113897775,1,closed
98,98,CA,38.39899953120414,-78.41149452077299,sdv-pii-z4f9e,sdv-pii-8mj0m,sdv-pii-jqtln,sdv-pii-r7jab,sdv-pii-t06vf,1,04/06/2009,10/05/2011,03/15/2006,12/19/2012,3.9802159746777557,2.2385389214355307,3.384181144321052,4.159400194732932,0,3,11000,2,CA,1,0,0,0,0,web,1,0,0,0,0,0,0,0,0,0,sdv-pii-mvtr6,0,0,0,1,0,0,2.4614044064604728,0,acquired
99,99,NY,42.8707005891569,-64.91786108939885,sdv-pii-wkpiq,sdv-pii-wg9g6,sdv-pii-vvkqk,sdv-pii-zusou,sdv-pii-mhveo,1,08/15/2009,,01/27/2008,06/02/2007,0.6967431343548486,5.944487432887629,6.727886055880126,7.188678845196048,0,3,11000,2,NY,1,0,0,0,0,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-ebuny,0,0,1,1,0,0,4.714393907898382,1,acquired
100,100,CA,37.21439691504848,-119.90716282532141,sdv-pii-dqfun,sdv-pii-7bau3,sdv-pii-s57e2,sdv-pii-0ij38,sdv-pii-i7hhw,1,08/04/2009,02/05/2013,01/07/2006,02/21/2009,1.260444652449109,9.909096175910943,11.389736040272147,,4,2,11000,2,CO,0,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,0,sdv-pii-1srco,1,0,0,1,0,1,2.157617331451923,1,closed
101,101,CA,37.615062986803615,-74.33764127825702,sdv-pii-6atwd,sdv-pii-n0g63,sdv-pii-smnxl,,sdv-pii-zf93e,1,12/19/2009,,11/20/2010,12/06/2014,1.0756252517048464,-0.3856304205093539,3.334947770202609,,0,5,11000,1,CA,1,0,0,0,1,enterprise,0,1,0,0,0,0,0,1,0,0,sdv-pii-hb5re,1,0,0,1,0,0,5.749930999827717,1,closed
102,102,CA,38.13557849107908,-117.4791128797567,sdv-pii-wbhno,sdv-pii-z2n30,sdv-pii-8tbge,sdv-pii-hdvlg,sdv-pii-akno5,1,08/15/2012,10/25/2011,08/12/2009,08/22/2014,3.6132508868230415,3.491637826372589,2.4649598179070624,5.6068141001800695,4,2,171944278,3,CA,1,0,0,0,0,software,0,0,1,0,0,0,0,0,0,1,sdv-pii-w42ak,0,0,0,1,1,0,1.3657175113458564,1,acquired
103,103,CA,37.75970413000998,-64.97348050443587,sdv-pii-19o94,sdv-pii-89mtb,sdv-pii-xfw2k,,sdv-pii-h64p3,1,11/21/2005,11/02/2011,12/16/2006,02/28/2011,8.15559776054809,5.506944938770671,3.302252592605078,5.9301243349667025,13,2,11000,0,CA,1,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,sdv-pii-r0ypw,1,0,0,0,0,0,7.3398615821198705,1,acquired
104,104,TX,53.806815669927964,-116.20145896255163,sdv-pii-cbd9b,sdv-pii-nja46,sdv-pii-0538e,,sdv-pii-45d7s,0,08/14/2011,,05/06/2009,04/16/2011,2.4769322999709993,-0.09114007664653467,,,0,2,2173665,3,WI,0,0,0,0,0,web,1,0,0,0,0,0,0,0,0,0,sdv-pii-bs1wq,1,0,0,0,0,0,1.1381481225782033,1,closed
105,105,NY,34.00299006251738,-76.92224584616662,sdv-pii-h5cat,sdv-pii-8lwxe,sdv-pii-gw1r1,sdv-pii-iwodn,sdv-pii-1o8zk,1,12/17/2007,,05/01/2010,08/21/2012,2.1061633994553643,5.659662113386911,0.30134466846736063,5.3488158114345685,3,3,11000,2,NY,1,0,0,0,0,public_relations,0,0,1,0,1,0,0,0,0,1,sdv-pii-t4au7,0,0,0,1,1,1,2.5292148271044916,0,closed
106,106,VA,28.130332407545787,-117.43041396729517,sdv-pii-1p9gt,sdv-pii-uqubw,sdv-pii-mwvky,sdv-pii-987n3,sdv-pii-blnkh,0,03/11/2006,11/17/2011,12/18/2007,01/16/2012,4.339059004926847,8.14228475455231,3.1081852599015227,16.281759212302276,11,4,11000,2,CA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,sdv-pii-jdfkz,0,0,0,1,1,0,2.4252476550412085,1,closed
107,107,CA,38.219877133217274,-121.96396590202913,sdv-pii-g6kyz,sdv-pii-vnh6z,sdv-pii-x6pjq,sdv-pii-c38sx,sdv-pii-67gba,0,05/28/2006,11/26/2011,05/24/2006,02/10/2009,11.674345168517222,14.108536296763235,1.342634726457515,2.486089934075747,9,2,11000,1,CA,1,0,0,1,0,advertising,0,0,0,0,1,0,0,0,0,0,sdv-pii-knqoy,1,0,0,1,0,0,1.3357381574105491,1,acquired
108,108,OR,38.17574720760826,-64.59810582965017,sdv-pii-s2kyy,sdv-pii-oh6s9,sdv-pii-ltpyp,sdv-pii-un5br,sdv-pii-cqxad,0,07/27/2008,11/02/2011,01/10/2007,09/20/2010,8.002472352477415,5.101223022883263,-0.7959294296895663,4.3821093282807135,0,2,1701624,0,CA,0,1,0,0,1,analytics,1,0,0,0,0,0,0,0,0,1,sdv-pii-02ron,0,0,0,1,0,0,1.0,1,closed
109,109,TX,37.88027645362909,-66.96040248661441,sdv-pii-ue3jg,sdv-pii-k4bmp,sdv-pii-4wcgn,,sdv-pii-pbh7e,1,07/17/2013,,01/07/2009,09/15/2012,1.4899960876917948,21.8959,2.106372532467005,,15,2,11000,5,CA,0,0,0,0,0,web,1,0,0,0,0,0,0,0,0,0,sdv-pii-vmcyy,0,0,1,0,0,0,1.6762839668028118,1,closed
110,110,CA,41.07486213490269,-118.14946079920249,sdv-pii-fnz3i,sdv-pii-g1efo,sdv-pii-m21ro,,sdv-pii-ej8k7,1,04/24/2011,09/07/2011,02/07/2006,06/05/2008,2.7127400505191774,11.257502170970803,1.9391115470672307,4.810918815262942,12,1,11000,0,CA,0,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,0,sdv-pii-0nmst,0,0,0,0,0,0,4.386415274728499,0,acquired
111,111,WA,41.289505431043025,-117.09503717258315,sdv-pii-4gr7o,sdv-pii-zgbul,sdv-pii-3vlh0,,sdv-pii-hby7o,0,05/09/2011,,12/13/2001,10/30/2014,0.5776847679686254,4.3745492614038115,2.486153471147091,,1,5,11000,3,OR,0,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-n4wb8,0,1,0,1,1,0,1.3895888355862944,1,acquired
112,112,CA,37.393201838444725,-67.59757090953197,sdv-pii-s3gsc,sdv-pii-rxzjv,sdv-pii-9jez8,,sdv-pii-guvf9,0,03/24/2012,,03/17/2012,01/01/2004,14.933203549347873,11.897995182453165,,6.727960968156916,4,3,11000,1,CA,0,0,0,0,0,other,0,0,1,0,0,0,1,0,0,0,sdv-pii-8l9ar,0,0,0,1,1,0,7.854859542048728,1,acquired
113,113,CA,38.40137969871492,-62.7313272533343,sdv-pii-a4371,sdv-pii-cxetk,sdv-pii-tkzqn,sdv-pii-rzyyq,sdv-pii-7sw7j,1,10/18/2006,,09/01/2006,04/28/2006,1.70916866764611,21.8959,-0.5006250131353567,11.18236346228258,0,2,11000,2,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,sdv-pii-v7r07,0,0,0,1,1,0,2.938135672698883,1,acquired
114,114,CO,42.89451151590722,-95.25683078497082,sdv-pii-1an36,sdv-pii-42e9o,sdv-pii-ig63a,sdv-pii-ky4ba,sdv-pii-agod0,0,05/03/2005,,05/07/2006,06/16/2009,3.4451226682311216,3.7248901083171724,6.388114542122217,,1,2,11000,5,WA,0,0,1,0,0,enterprise,1,0,0,0,0,0,0,0,0,0,sdv-pii-qtlkr,1,0,0,1,1,0,1.4553551975142949,0,closed
115,115,NY,37.47129811397897,-117.53168239178831,sdv-pii-e6cq3,sdv-pii-8tn32,sdv-pii-v78e9,,sdv-pii-p88n6,1,05/28/2009,10/03/2012,03/19/2011,09/14/2009,0.7998047036668596,1.9709291356150878,0.0855482733564753,,10,2,11000,1,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-xrklj,1,0,0,0,0,0,10.553565015215991,1,closed
116,116,MA,40.44625285826142,-69.33348130776686,sdv-pii-rtn8g,sdv-pii-woz3d,sdv-pii-pcqan,,sdv-pii-j74ro,1,12/12/2008,05/13/2012,12/07/2003,03/31/2010,2.1240285414064206,10.290177264979523,3.5878368652842836,5.0407167546673115,0,5,11000,1,NY,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-5c53t,0,0,1,0,0,0,2.6822820436398205,0,closed
117,117,WA,43.20110583427765,-67.31835128733493,sdv-pii-bdunf,sdv-pii-71458,sdv-pii-tsi81,,sdv-pii-iuzn9,1,01/07/2009,11/13/2011,08/09/2006,10/23/2006,4.506041844417606,4.693493361720345,3.2754068832647554,4.883588177796152,6,2,11000,2,NY,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,1,sdv-pii-4uia1,1,0,1,1,0,0,1.705060317935272,0,acquired
118,118,NY,37.530638169800866,-63.747492283173685,sdv-pii-izzbm,sdv-pii-gkde7,sdv-pii-5yfwg,,sdv-pii-s689i,1,07/13/2001,,02/08/2012,10/14/2006,4.070901011500153,7.620707727454434,-1.618760910995666,11.307797859082923,1,5,11000,3,CA,0,0,0,0,0,enterprise,1,0,0,0,0,0,0,0,0,0,sdv-pii-uzagj,1,0,0,1,0,0,1.1969406463528878,1,closed
119,119,CO,52.50689229772198,-83.4796064225823,sdv-pii-l342i,sdv-pii-bbuz7,sdv-pii-c9f2u,sdv-pii-dqlki,sdv-pii-703mx,1,06/19/2012,10/07/2011,03/22/2011,12/14/2012,1.8503420788172091,0.8965492544589371,2.9078480662131616,2.5195199011486915,0,3,11000,3,CA,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,1,sdv-pii-zb65p,1,0,0,1,0,0,2.708701419832689,1,acquired
120,120,CA,38.49192970884651,-63.75737251269509,sdv-pii-5dpfg,sdv-pii-956lk,sdv-pii-kc0fd,sdv-pii-gqx4s,sdv-pii-o3hi2,0,05/29/2010,,11/17/2005,01/03/2014,1.9162480625781204,7.4330311302469685,9.792410146794495,1.9839344848893683,0,2,11000,0,NY,0,0,0,0,1,ecommerce,0,0,0,0,1,0,0,0,0,1,sdv-pii-om5jh,0,1,0,1,0,0,1.486139512150302,1,closed
